--------- beginning of main
05-06 17:52:24.052  4104  4104 D AndroidRuntime: Calling main entry com.android.commands.uiautomator.Launcher
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.settingslib.widget.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.internal.camera.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.hardware.libsensor.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.internal.jank is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.providers.settings is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.multiuser is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.server.power.optimization is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.calllogbackup is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.media.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.server.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.graphics.libvulkan.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.app.appfunctions.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.app.smartspace.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.providers.contacts.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.shell.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.media.aaudio is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.hardware.radio is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.google.wear.services.infra.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: suspend_service.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.media.midi is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.libcore.readonly is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.settingslib.widget.selectorwithwidgetpreference.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.service.notification is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.systemui.shared is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.app.jank is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.app.wearable is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.media.audio is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.service.chooser is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.server.compat is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.server.alarm is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.apex.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.service.quickaccesswallet is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.app.usage is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.server.accessibility is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.app.supervision.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.server.utils is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.chre.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.content.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.media.codec is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.internal.os is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.nfc.nci.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.app is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.security.keystore2 is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.crashrecovery.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.tradeinmode.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.hardware.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.server.telecom.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.settingslib.media.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.server.policy is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.media.audiopolicy is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.egg.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.internal.compat.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.security is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.service.autofill is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.example.android.aconfig.demo.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.view.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.companion.virtual.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.aconfig_new_storage is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.server.feature.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.systemui is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.server.power.batterysaver is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: android.widget.flags is mapped to system
05-06 17:52:24.066  4104  4104 I AconfigPackage: com.android.media.editing.flags is mapped to system
